wavelength_nm,ordinary,extraordinary
583,9.2306225933614807E-19,8.4090133452150392E-19
584,9.4857604102017934E-19,7.9188126110346454E-19
585,8.8001541890105861E-19,8.2200187699025339E-19
586,8.1888897365345199E-19,7.6557770652544938E-19
587,7.5775785868554382E-19,7.9568439913993406E-19
588,7.8322186926549218E-19,7.3924998032226939E-19
589,7.2207050362994312E-19,6.7542492436892041E-19
590,6.6091103821000406E-19,6.9812477055610841E-19
591,6.7889450086468765E-19,6.3429327403990485E-19
592,7.0428624184819187E-19,6.6436761077935066E-19
593,6.356541949749567E-19,6.0052871878689157E-19
594,5.6701178328319579E-19,6.232069723662889E-19
595,5.8491546113311181E-19,5.519794897314943E-19
596,5.1623999045995842E-19,5.7464822214880289E-19
597,5.1925840661172685E-19,5.8993136242910014E-19
598,5.2967297920760557E-19,5.1869602433462473E-19
599,5.326471477932732E-19,5.3397183992885304E-19
600,4.49064498712342E-19,4.6273309742677295E-19
601,4.3717427770651516E-19,4.7800161278290861E-19
602,4.2526681021394815E-19,4.8588904966757577E-19
603,4.1334126524557649E-19,5.011511642175533E-19
604,3.939920727854203E-19,4.2990224856056283E-19
605,3.7462720529196966E-19,4.3778123439343575E-19
606,3.5524598259049601E-19,4.4565771815998197E-19
607,4.149539787609084E-19,3.7440316281024096E-19
608,3.8813915223000886E-19,3.8227414222168155E-19
609,3.5391516661857629E-19,3.9014266107713938E-19
610,3.9878388281153355E-19,4.0538259587146008E-19
611,3.6453570499006785E-19,4.1324589564637252E-19
612,3.2288619111530878E-19,4.137335909301861E-19
613,3.6032874565798814E-19,3.350917724862251E-19
614,3.1127322101459742E-19,3.4294798684754673E-19
615,3.4869700709510795E-19,3.5080182190592284E-19
616,2.9224214022847913E-19,3.5128112137124786E-19
617,3.2226501994732285E-19,3.5913058312082381E-19
618,2.5841801886369387E-19,3.6697770549416195E-19
619,2.8842798679614352E-19,2.8095356089884962E-19
620,3.1105095416888703E-19,2.887961912287958E-19
621,2.4719215178678374E-19,2.8926536392976371E-19
622,2.6980515376913148E-19,2.9710375835780761E-19
623,2.8503593910693971E-19,2.9756905569030503E-19
624,2.2116708618625778E-19,2.980324274317097E-19
625,2.2901450801843988E-19,3.058647431563706E-19
626,2.4423530265325181E-19,3.063243203305631E-19
627,2.5945283877619877E-19,3.1415253148605945E-19
628,2.7466711776283125E-19,3.1460836681807273E-19
629,1.9603508513504866E-19,3.1506234258694762E-19
630,2.1124335361846873E-19,3.1551447169741829E-19
631,2.1907585430558503E-19,3.1596476694712113E-19
632,2.2690616376173201E-19,2.2991765688236607E-19
633,2.3473429325628417E-19,2.3773437770781818E-19
634,2.4256025394664609E-19,2.3817907320152827E-19
635,2.503840568794237E-19,2.3862198569309957E-19
636,2.5083457001154743E-19,2.3906312745522392E-19
637,2.5865444235026319E-19,2.3950251065965366E-19
638,1.8000546795463834E-19,2.3994014737840181E-19
639,1.8782091030078178E-19,2.4037604958455555E-19
640,1.8826415350192062E-19,2.4081022915335107E-19
641,1.8870564657280259E-19,2.4124269786306096E-19
642,1.9651553012486255E-19,2.4167346739606285E-19
643,1.9695357422789499E-19,2.421025493396472E-19
644,1.9738990367894893E-19,2.4252995518707056E-19
645,2.0519433294502793E-19,2.4295569633841298E-19
646,2.0562728340492042E-19,2.4337978410147717E-19
647,2.1342801359796415E-19,2.4380222969275461E-19
648,2.1385763076187357E-19,2.4422304423826412E-19
649,2.2165470556842571E-19,2.4464223877441486E-19
650,2.2208103439897781E-19,2.5242996205522866E-19
651,2.2250572803780965E-19,2.5284596429525712E-19
652,1.364639826733962E-19,2.5326037904758967E-19
653,2.2335025371513521E-19,2.5367321699937848E-19
654,2.2377010752161145E-19,2.5408448875241849E-19
655,2.2418836967408246E-19,2.544942048239914E-19
656,2.1723582970597182E-19,2.4753214891234094E-19
657,2.1028131464213648E-19,2.4793877021862841E-19
658,1.9595446671118799E-19,2.4097324070361086E-19
659,1.9636640927755614E-19,2.3400579929739641E-19
660,2.0414721237938885E-19,2.3440784865593628E-19
661,1.2545970397948079E-19,2.4955011119053229E-19
662,1.3323659651909044E-19,2.4994921070432771E-19
663,1.3364231141413894E-19,2.5771716368855975E-19
664,1.2667681513959294E-19,2.5811333835726551E-19
665,2.1354667495274956E-19,1.6464061443710958E-19
666,2.0657797138475483E-19,1.650337066218545E-19
667,1.9960739952084433E-19,1.6542536371291843E-19
668,2.0000585411414365E-19,1.6581559519517951E-19
669,2.0040285919861131E-19,1.6620441047962736E-19
670,1.2170095513657404E-19,1.7396224532407885E-19
671,1.2946511773382085E-19,2.6084635612041583E-19
672,1.3722751553220206E-19,2.6123115666907399E-19
673,1.4498815622876292E-19,1.7511616317025272E-19
674,1.4537794178022917E-19,1.7549804980391467E-19
675,1.4576633445025236E-19,1.685080799124399E-19
676,1.5352247695693841E-19,1.6888723925803109E-19
677,1.6127689559909414E-19,1.7663557751744039E-19
678,1.6166119177702794E-19,1.7701207217562847E-19
679,1.6204413100989103E-19,1.7738724078260187E-19
680,1.6242572213570363E-19,1.7776109198123673E-19
681,1.6280597392494462E-19,1.7813363434830118E-19
682,1.6318489508120783E-19,1.8587509537494894E-19
683,1.6356249424181746E-19,1.8624505887747905E-19
684,1.7130726865487306E-19,1.8661373884110033E-19
685,1.7168226309305984E-19,1.7961088475973483E-19
686,1.7205596100740904E-19,1.7997700935209668E-19
687,1.7242837077643891E-19,1.8034187522061052E-19
688,1.7279950071535496E-19,1.8807578874416414E-19
689,1.7316935907665095E-19,1.8843817454575198E-19
690,1.6616938438061321E-19,1.8879932578800542E-19
691,1.2968816276253269E-19,1.8178891316443774E-19
692,1.3542664369424471E-19,1.6740579774049246E-19
693,1.5588201788848842E-19,1.6776325433161765E-19
694,1.6362320535083975E-19,1.754906217440608E-19
695,1.5863971758645376E-19,1.8321645111738513E-19
696,1.4624658971315126E-19,1.8357034713189703E-19
697,1.6871475718462004E-19,1.8392306304031341E-19
698,1.7644219466944172E-19,1.8427460638487045E-19
699,1.7679977774148217E-19,1.9199542396344168E-19
700,1.7715617603218924E-19,1.9234465714452382E-19
701,1.7751139708413259E-19,1.9269274001173631E-19
702,1.7786544838416226E-19,1.9303967988648648E-19
703,1.7821833736380405E-19,1.9338548403612714E-19
704,1.7857007139986521E-19,1.9373015967447506E-19
705,9.2451529098590217E-20,1.9407371396223678E-19
706,9.280082316202882E-20,1.9441615400752234E-19
707,9.314898459577425E-20,1.9475748686625035E-19
708,9.349602055909187E-20,1.9509771954271323E-19
709,9.3841938158897152E-20,1.954368589898949E-19
710,1.8065662812140208E-19,1.9577491211006965E-19
711,1.8100047960253948E-19,1.9611188575513334E-19
712,1.813432332399908E-19,1.9644778672710183E-19
713,1.8168489593889903E-19,1.9678262177855083E-19
714,1.820254745543119E-19,1.9711639761301288E-19
715,9.58943496276509E-20,1.974491208854457E-19
716,9.6232633373269084E-20,1.977807982026629E-19
717,9.6569853779933611E-20,1.9811143612368634E-19
718,9.6906017503503911E-20,1.9844104116024576E-19
719,1.046096917541785E-19,1.9876961977712952E-19
720,1.0494377403871317E-19,1.9909717839264384E-19
721,1.0527681928286866E-19,1.9942372337896535E-19
722,1.056088339534103E-19,1.9974926106259092E-19
723,9.8571215496643271E-20,2.0007379772467314E-19
724,9.8901176238335884E-20,2.0039733960147716E-19
725,9.9230125568345042E-20,2.0071989288470498E-19
726,9.9558069770350555E-20,2.0104146372193736E-19
727,9.9885015083306182E-20,2.0136205821698458E-19
728,1.0021096770176811E-19,2.0168168243022926E-19
729,1.0790461417031113E-19,2.0200034237909284E-19
730,1.0822861158167739E-19,2.023180440382928E-19
731,1.0855163458359406E-19,2.0263479334025925E-19
732,1.0887368919723661E-19,2.0295059617554624E-19
733,1.0919478140132006E-19,2.0326545839306594E-19
734,1.0951491713239302E-19,2.0357938580059861E-19
735,1.0246535179224856E-19,2.0389238416496972E-19
736,1.0278358066205604E-19,2.0420445921254341E-19
737,1.0310087065447982E-19,2.0451561662948635E-19
738,1.0341722754088998E-19,2.0482586206214663E-19
739,1.1110145356859299E-19,1.186315145881107E-19
740,1.1141597281515903E-19,2.0544363936279189E-19
741,1.1172957599478542E-19,2.0575118232728515E-19
742,1.1204226871961436E-19,2.0605783550115654E-19
743,1.1235405656275197E-19,2.137341905796007E-19
744,1.2003342008826546E-19,2.1403909146238632E-19
745,1.2034342603313774E-19,2.1434311876532595E-19
746,1.1328404595462046E-19,2.1464627782812832E-19
747,1.1359226923296995E-19,2.149485739535436E-19
748,1.1389961492109933E-19,2.1525001240771981E-19
749,1.1420608836470749E-19,2.1555059842048973E-19
750,1.1451169487270232E-19,2.1585033718568081E-19
751,1.1481643971745541E-19,1.2964399486058924E-19
752,1.1512032813517638E-19,1.2257124379789889E-19
753,1.1542336532616567E-19,1.2286833437245059E-19
754,1.1572555645509616E-19,1.231645985136049E-19
755,1.1602690665138964E-19,1.2346004123713973E-19
756,1.1632742100940199E-19,2.1026053756293394E-19
757,1.1662710458877855E-19,2.1055447749312295E-19
758,1.1692596241473933E-19,2.1084761049507546E-19
759,1.1722399947832034E-19,2.1113994145144925E-19
760,1.1752122073668475E-19,1.2492510676182071E-19
761,1.1781763111339808E-19,1.3258650335346419E-19
762,1.1811323549871058E-19,1.3287634417314549E-19
763,1.1840803874978771E-19,1.3316540246313763E-19
764,1.1870204569104552E-19,1.2608287283150368E-19
765,1.1899526111433552E-19,1.2637036985108376E-19
766,1.1928768977929035E-19,1.2665709842734158E-19
767,1.1957933641354295E-19,1.2694306318318361E-19
768,1.1987020571298566E-19,1.2722826871046494E-19
769,1.2016030234204744E-19,1.2751271957026488E-19
770,1.2044963093390301E-19,1.2779642029312147E-19
771,1.2073819609079432E-19,2.1458708621657238E-19
772,1.2102600238420769E-19,2.1486942018313387E-19
773,1.2131305435519475E-19,2.2252191919199015E-19
774,1.215993565145422E-19,1.3629472354454985E-19
775,1.2188491334308256E-19,1.3657475054483794E-19
776,1.2216972929185608E-19,1.3685405393710473E-19
777,1.2245380878246086E-19,1.3713263804509977E-19
778,1.2273715620716637E-19,1.3003955492794958E-19
779,1.2301977592922608E-19,1.3031670337483004E-19
780,1.2330167228308701E-19,1.3059314536393268E-19
